entity_id,state,last_changed
sensor.garage_person_count,0,2024-09-21T19:38:53.834Z
sensor.garage_person_count,1,2024-09-21T19:41:07.068Z
sensor.garage_person_count,0,2024-09-21T19:41:32.817Z
sensor.garage_person_count,1,2024-09-21T19:42:08.614Z
sensor.garage_person_count,0,2024-09-21T19:42:56.228Z
sensor.garage_person_count,1,2024-09-21T23:17:45.434Z
sensor.garage_person_count,0,2024-09-21T23:18:52.892Z
sensor.garage_person_count,1,2024-09-22T23:47:13.248Z
sensor.garage_person_count,0,2024-09-22T23:47:49.275Z
sensor.garage_person_count,1,2024-09-22T23:52:48.048Z
sensor.garage_person_count,0,2024-09-22T23:52:53.225Z
sensor.garage_person_count,1,2024-09-22T23:53:54.841Z
sensor.garage_person_count,0,2024-09-22T23:54:10.831Z
sensor.garage_person_count,1,2024-09-22T23:55:22.853Z
sensor.garage_person_count,0,2024-09-22T23:55:34.649Z
sensor.garage_person_count,1,2024-09-22T23:56:05.664Z
sensor.garage_person_count,0,2024-09-22T23:56:27.220Z
sensor.garage_person_count,1,2024-09-22T23:56:32.637Z
sensor.garage_person_count,0,2024-09-22T23:56:43.849Z
sensor.garage_person_count,1,2024-09-22T23:56:49.472Z
sensor.garage_person_count,0,2024-09-22T23:56:58.641Z
sensor.garage_person_count,1,2024-09-22T23:57:31.260Z
sensor.garage_person_count,2,2024-09-22T23:57:34.457Z
sensor.garage_person_count,1,2024-09-22T23:57:39.059Z
sensor.garage_person_count,0,2024-09-22T23:57:42.869Z
sensor.garage_person_count,1,2024-09-22T23:57:48.656Z
sensor.garage_person_count,0,2024-09-22T23:57:57.634Z
sensor.garage_person_count,1,2024-09-22T23:58:53.279Z
sensor.garage_person_count,0,2024-09-22T23:59:44.635Z
sensor.garage_person_count,1,2024-09-22T23:59:55.911Z
sensor.garage_person_count,0,2024-09-23T00:00:02.825Z
sensor.garage_person_count,1,2024-09-23T00:00:06.847Z
sensor.garage_person_count,0,2024-09-23T00:00:23.625Z
sensor.garage_person_count,1,2024-09-23T00:00:39.444Z
sensor.garage_person_count,0,2024-09-23T00:00:48.835Z
sensor.garage_person_count,1,2024-09-23T05:45:53.508Z
sensor.garage_person_count,0,2024-09-23T05:46:02.719Z
sensor.garage_person_count,1,2024-09-23T05:46:03.748Z
sensor.garage_person_count,0,2024-09-23T05:46:15.277Z
sensor.garage_person_count,1,2024-09-23T15:09:09.479Z
sensor.garage_person_count,0,2024-09-23T15:09:25.755Z
sensor.garage_person_count,1,2024-09-23T15:09:30.063Z
sensor.garage_person_count,0,2024-09-23T15:10:20.881Z
sensor.garage_person_count,1,2024-09-23T15:13:12.880Z
sensor.garage_person_count,0,2024-09-23T15:14:03.653Z
sensor.garage_person_count,1,2024-09-23T23:48:26.036Z
sensor.garage_person_count,0,2024-09-23T23:50:27.419Z
sensor.garage_person_count,1,2024-09-24T00:33:41.449Z
sensor.garage_person_count,0,2024-09-24T00:34:29.796Z
sensor.garage_person_count,1,2024-09-24T00:35:25.823Z
sensor.garage_person_count,0,2024-09-24T00:35:32.810Z
sensor.garage_person_count,1,2024-09-24T00:35:40.249Z
sensor.garage_person_count,0,2024-09-24T00:35:44.787Z
sensor.garage_person_count,1,2024-09-24T01:33:47.994Z
sensor.garage_person_count,0,2024-09-24T01:34:13.360Z
sensor.garage_all_count,1,2024-09-17T02:05:31.664Z
sensor.garage_all_count,2,2024-09-17T02:07:26.877Z
sensor.garage_all_count,1,2024-09-17T02:08:14.691Z
sensor.garage_all_count,0,2024-09-17T02:08:42.470Z
sensor.garage_all_count,1,2024-09-17T02:59:20.159Z
sensor.garage_all_count,2,2024-09-17T03:00:03.517Z
sensor.garage_all_count,1,2024-09-17T03:00:12.507Z
sensor.garage_all_count,2,2024-09-17T03:00:44.123Z
sensor.garage_all_count,1,2024-09-17T03:01:11.721Z
sensor.garage_all_count,2,2024-09-17T03:01:19.940Z
sensor.garage_all_count,1,2024-09-17T03:01:25.829Z
sensor.garage_all_count,2,2024-09-17T03:05:27.753Z
sensor.garage_all_count,1,2024-09-17T03:05:32.114Z
sensor.garage_all_count,2,2024-09-17T03:07:24.124Z
sensor.garage_all_count,1,2024-09-17T03:07:30.711Z
sensor.garage_all_count,2,2024-09-17T03:07:34.134Z
sensor.garage_all_count,1,2024-09-17T03:07:38.510Z
sensor.garage_all_count,0,2024-09-17T03:11:43.757Z
sensor.garage_all_count,1,2024-09-17T14:51:09.469Z
sensor.garage_all_count,0,2024-09-17T14:53:01.653Z
sensor.garage_all_count,1,2024-09-17T14:55:24.068Z
sensor.garage_all_count,0,2024-09-17T15:04:45.647Z
sensor.garage_all_count,1,2024-09-17T15:08:29.073Z
sensor.garage_all_count,2,2024-09-17T15:19:26.331Z
sensor.garage_all_count,3,2024-09-17T15:19:59.909Z
sensor.garage_all_count,2,2024-09-17T15:20:06.494Z
sensor.garage_all_count,3,2024-09-17T15:20:09.901Z
sensor.garage_all_count,2,2024-09-17T15:20:14.469Z
sensor.garage_all_count,3,2024-09-17T15:20:38.717Z
sensor.garage_all_count,2,2024-09-17T15:21:00.089Z
sensor.garage_all_count,3,2024-09-17T15:21:55.227Z
sensor.garage_all_count,2,2024-09-17T15:21:59.477Z
sensor.garage_all_count,1,2024-09-17T15:22:36.923Z
sensor.garage_all_count,0,2024-09-17T15:22:43.931Z
sensor.garage_all_count,1,2024-09-17T15:23:00.734Z
sensor.garage_all_count,0,2024-09-17T15:23:04.717Z
sensor.garage_all_count,1,2024-09-18T00:41:49.331Z
sensor.garage_all_count,2,2024-09-18T00:41:57.118Z
sensor.garage_all_count,3,2024-09-18T00:42:13.051Z
sensor.garage_all_count,2,2024-09-18T00:42:13.075Z
sensor.garage_all_count,3,2024-09-18T00:42:18.279Z
sensor.garage_all_count,4,2024-09-18T00:42:26.159Z
sensor.garage_all_count,3,2024-09-18T00:42:30.360Z
sensor.garage_all_count,2,2024-09-18T00:42:47.132Z
sensor.garage_all_count,1,2024-09-18T00:42:49.664Z
sensor.garage_all_count,2,2024-09-18T00:42:54.096Z
sensor.garage_all_count,3,2024-09-18T00:42:58.078Z
sensor.garage_all_count,2,2024-09-18T00:43:00.069Z
sensor.garage_all_count,1,2024-09-18T00:43:02.285Z
sensor.garage_all_count,2,2024-09-18T00:43:24.531Z
sensor.garage_all_count,1,2024-09-18T00:43:29.510Z
sensor.garage_all_count,2,2024-09-18T00:54:39.879Z
sensor.garage_all_count,1,2024-09-18T00:54:41.759Z
sensor.garage_all_count,2,2024-09-18T00:57:11.682Z
sensor.garage_all_count,1,2024-09-18T00:57:16.466Z
sensor.garage_all_count,2,2024-09-18T00:58:18.680Z
sensor.garage_all_count,1,2024-09-18T00:58:33.054Z
sensor.garage_all_count,2,2024-09-18T00:59:31.681Z
sensor.garage_all_count,1,2024-09-18T01:00:12.470Z
sensor.garage_all_count,2,2024-09-18T01:01:43.888Z
sensor.garage_all_count,1,2024-09-18T01:01:52.375Z
sensor.garage_all_count,2,2024-09-18T01:02:22.083Z
sensor.garage_all_count,1,2024-09-18T01:02:33.067Z
sensor.garage_all_count,2,2024-09-18T01:24:22.922Z
sensor.garage_all_count,1,2024-09-18T01:24:34.918Z
sensor.garage_all_count,2,2024-09-18T01:27:21.756Z
sensor.garage_all_count,1,2024-09-18T01:27:35.532Z
sensor.garage_all_count,2,2024-09-18T01:31:28.120Z
sensor.garage_all_count,1,2024-09-18T01:31:38.504Z
sensor.garage_all_count,2,2024-09-18T01:41:12.189Z
sensor.garage_all_count,1,2024-09-18T01:42:03.906Z
sensor.garage_all_count,2,2024-09-18T01:42:15.768Z
sensor.garage_all_count,1,2024-09-18T01:42:34.519Z
sensor.garage_all_count,2,2024-09-18T01:44:18.388Z
sensor.garage_all_count,1,2024-09-18T01:49:02.147Z
sensor.garage_all_count,0,2024-09-18T01:51:16.322Z
sensor.garage_all_count,1,2024-09-18T10:05:39.215Z
sensor.garage_all_count,0,2024-09-18T10:21:16.400Z
sensor.garage_all_count,1,2024-09-18T10:29:54.551Z
sensor.garage_all_count,0,2024-09-18T11:02:10.628Z
